País,Puntuación,Fecha
Haití,1268.05,23-12-2021
Zambia,1264.64,23-12-2021
Gabón,1262.0,23-12-2021
Jordania,1255.69,23-12-2021
Bahréin,1252.19,23-12-2021
Armenia,1242.24,23-12-2021
Luxemburgo,1236.45,23-12-2021
Bielorrusia,1233.43,23-12-2021
Líbano,1233.0,23-12-2021
República Kirguisa,1228.69,23-12-2021
Congo,1221.4,23-12-2021
Vietnam,1212.54,23-12-2021
Palestina,1208.9,23-12-2021
Trinidad y Tobago,1207.94,23-12-2021
Madagascar,1205.61,23-12-2021
Kenia,1202.26,23-12-2021
Mauritania,1190.26,23-12-2021
India,1182.75,23-12-2021
Chipre,1178.65,23-12-2021
Guinea-Bissáu,1177.14,23-12-2021
Estonia,1176.5,23-12-2021
Sierra Leona,1174.12,23-12-2021
RDP de Corea,1169.96,23-12-2021
Nueva Zelanda,1165.81,23-12-2021
Kosovo,1163.05,23-12-2021
Namibia,1162.93,23-12-2021
Níger,1158.39,23-12-2021
Guinea Ecuatorial,1156.78,23-12-2021
Tailandia,1156.16,23-12-2021
Tayikistán,1152.56,23-12-2021
Libia,1151.06,23-12-2021
Mozambique,1151.0,23-12-2021
Kazajstán,1140.71,23-12-2021
Azerbaiyán,1139.02,23-12-2021
Zimbabue,1138.44,23-12-2021
Guatemala,1138.4,23-12-2021
Islas Feroe,1136.99,23-12-2021
Togo,1133.24,23-12-2021
Sudán,1131.74,23-12-2021
Angola,1131.72,23-12-2021
Antigua y Barbuda,1131.07,23-12-2021
Filipinas,1129.91,23-12-2021
Malaui,1127.21,23-12-2021
República Centroafricana,1127.2,23-12-2021
Tanzania,1118.76,23-12-2021
Comoras,1117.65,23-12-2021
Turkmenistán,1117.6,23-12-2021
Letonia,1100.03,23-12-2021
Ruanda,1095.34,23-12-2021
Lituania,1091.77,23-12-2021
Etiopía,1087.89,23-12-2021
San Cristóbal y Nieves,1077.76,23-12-2021
Surinam,1077.57,23-12-2021
Burundi,1075.82,23-12-2021
Islas Salomón,1072.78,23-12-2021
Kuwait,1064.02,23-12-2021
Nicaragua,1062.21,23-12-2021
Liberia,1058.28,23-12-2021
Lesoto,1057.62,23-12-2021
Esuatini,1054.14,23-12-2021
Hong Kong,1053.39,23-12-2021
Botsuana,1051.59,23-12-2021
Afganistán,1049.77,23-12-2021
Gambia,1049.74,23-12-2021
Yemen,1046.26,23-12-2021
Myanmar,1044.56,23-12-2021
Nueva Caledonia,1035.12,23-12-2021
Malasia,1034.53,23-12-2021
Andorra,1030.28,23-12-2021
República Dominicana,1029.42,23-12-2021
Maldivas,1021.58,23-12-2021
Chinese Taipei,1017.78,23-12-2021
Tahití,1014.27,23-12-2021
Singapur,1003.39,23-12-2021
Fiyi,996.27,23-12-2021
Barbados,995.94,23-12-2021
Vanuatu,995.62,23-12-2021
Indonesia,992.31,23-12-2021
Papúa Nueva Guinea,990.55,23-12-2021
Bermudas,982.43,23-12-2021
Sudán del Sur,980.25,23-12-2021
Granada,974.03,23-12-2021
Nepal,972.45,23-12-2021
Belice,967.42,23-12-2021
Camboya,966.61,23-12-2021
Mauricio,964.94,23-12-2021
Puerto Rico,962.77,23-12-2021
San Vicente y las Granadinas,960.71,23-12-2021
Malta,958.95,23-12-2021
Guyana,958.87,23-12-2021
Santa Lucía,953.45,23-12-2021
Montserrat,950.71,23-12-2021
Cuba,948.96,23-12-2021
Chad,935.0,23-12-2021
Moldavia,928.35,23-12-2021
Macao,922.1,23-12-2021
Dominica,916.72,23-12-2021
Mongolia,916.68,23-12-2021
Bután,910.96,23-12-2021
Bangladesh,907.83,23-12-2021
Laos,904.6,23-12-2021
Brunéi Darussalam,903.9,23-12-2021
Santo Tomé y Príncipe,903.31,23-12-2021
Samoa Estadounidense,900.27,23-12-2021
Liechtenstein,899.52,23-12-2021
Yibuti,896.62,23-12-2021
Samoa,894.26,23-12-2021
Somalia,873.71,23-12-2021
Islas Caimán,873.64,23-12-2021
Timor Oriental,873.13,23-12-2021
Seychelles,870.63,23-12-2021
Pakistán,866.81,23-12-2021
Tonga,861.81,23-12-2021
Aruba,859.97,23-12-2021
Bahamas,858.5,23-12-2021
Eritrea,855.56,23-12-2021
Gibraltar,853.6,23-12-2021
Sri Lanka,842.93,23-12-2021
Turcas y Caicos,839.84,23-12-2021
Guam,838.33,23-12-2021
Islas Vírgenes Estadounidenses,816.13,23-12-2021
Islas Vírgenes Británicas,812.94,23-12-2021
Anguila,792.34,23-12-2021
San Marino,780.33,23-12-2021
Bélgica,1780.0,18-02-2021
Francia,1755.0,18-02-2021
Brasil,1743.0,18-02-2021
Inglaterra,1670.0,18-02-2021
Portugal,1662.0,18-02-2021
España,1645.0,18-02-2021
Argentina,1642.0,18-02-2021
Uruguay,1639.0,18-02-2021
México,1632.0,18-02-2021
Italia,1625.0,18-02-2021
Croacia,1617.0,18-02-2021
Dinamarca,1614.0,18-02-2021
Alemania,1610.0,18-02-2021
Países Bajos,1609.0,18-02-2021
Colombia,1601.0,18-02-2021
Suiza,1593.0,18-02-2021
Chile,1567.0,18-02-2021
Gales,1562.0,18-02-2021
Polonia,1559.0,18-02-2021
Senegal,1558.0,18-02-2021
Suecia,1558.0,18-02-2021
EEUU,1548.0,18-02-2021
Austria,1531.0,18-02-2021
Ucrania,1521.0,18-02-2021
Perú,1512.0,18-02-2021
Túnez,1503.0,18-02-2021
Japón,1502.0,18-02-2021
Venezuela,1501.0,18-02-2021
RI de Irán,1496.0,18-02-2021
Serbia,1492.0,18-02-2021
Argelia,1488.0,18-02-2021
Turquía,1487.0,18-02-2021
Marruecos,1481.0,18-02-2021
Eslovaquia,1478.0,18-02-2021
Paraguay,1476.0,18-02-2021
Nigeria,1474.0,18-02-2021
Rumanía,1466.0,18-02-2021
República de Corea,1465.0,18-02-2021
Rusia,1461.0,18-02-2021
Hungría,1460.0,18-02-2021
Australia,1457.0,18-02-2021
República de Irlanda,1456.0,18-02-2021
República Checa,1456.0,18-02-2021
Noruega,1450.0,18-02-2021
Irlanda del Norte,1440.0,18-02-2021
Islandia,1438.0,18-02-2021
Jamaica,1437.0,18-02-2021
Escocia,1436.0,18-02-2021
Egipto,1432.0,18-02-2021
Costa Rica,1427.0,18-02-2021
Camerún,1427.0,18-02-2021
Ghana,1424.0,18-02-2021
Grecia,1413.0,18-02-2021
Mali,1412.0,18-02-2021
Finlandia,1411.0,18-02-2021
Bosnia y Herzegovina,1410.0,18-02-2021
Ecuador,1409.0,18-02-2021
Qatar,1391.0,18-02-2021
Burkina Faso,1391.0,18-02-2021
RD del Congo,1386.0,18-02-2021
Côte d'Ivoire,1384.0,18-02-2021
Eslovenia,1379.0,18-02-2021
Montenegro,1370.0,18-02-2021
Honduras,1367.0,18-02-2021
Macedonia del Norte,1362.0,18-02-2021
Albania,1360.0,18-02-2021
Arabia Saudí,1353.0,18-02-2021
Bulgaria,1350.0,18-02-2021
Irak,1348.0,18-02-2021
El Salvador,1344.0,18-02-2021
Sudáfrica,1341.0,18-02-2021
Guinea,1334.0,18-02-2021
Canadá,1332.0,18-02-2021
Emiratos Árabes Unidos,1326.0,18-02-2021
RP China,1323.0,18-02-2021
Siria,1313.0,18-02-2021
Curaçao,1313.0,18-02-2021
Panamá,1312.0,18-02-2021
Bolivia,1307.0,18-02-2021
Cabo Verde,1306.0,18-02-2021
Omán,1303.0,18-02-2021
Benín,1302.0,18-02-2021
Uganda,1301.0,18-02-2021
Haití,1285.0,18-02-2021
Uzbekistán,1283.0,18-02-2021
Gabón,1280.0,18-02-2021
Israel,1279.0,18-02-2021
Bielorrusia,1269.0,18-02-2021
Georgia,1267.0,18-02-2021
Congo,1265.0,18-02-2021
Zambia,1265.0,18-02-2021
Líbano,1263.0,18-02-2021
Vietnam,1258.0,18-02-2021
Madagascar,1257.0,18-02-2021
Jordania,1243.0,18-02-2021
República Kirguisa,1240.0,18-02-2021
Bahréin,1238.0,18-02-2021
Luxemburgo,1235.0,18-02-2021
Armenia,1233.0,18-02-2021
Chipre,1224.0,18-02-2021
Mauritania,1207.0,18-02-2021
Palestina,1206.0,18-02-2021
Trinidad y Tobago,1200.0,18-02-2021
Kenia,1187.0,18-02-2021
India,1187.0,18-02-2021
Mozambique,1185.0,18-02-2021
Islas Feroe,1183.0,18-02-2021
Azerbaiyán,1180.0,18-02-2021
Estonia,1180.0,18-02-2021
Tailandia,1178.0,18-02-2021
Libia,1177.0,18-02-2021
Zimbabue,1176.0,18-02-2021
Níger,1172.0,18-02-2021
República Centroafricana,1171.0,18-02-2021
RDP de Corea,1170.0,18-02-2021
Sierra Leona,1165.0,18-02-2021
Kosovo,1155.0,18-02-2021
Nueva Zelanda,1149.0,18-02-2021
Guinea-Bissáu,1146.0,18-02-2021
Tayikistán,1144.0,18-02-2021
Namibia,1143.0,18-02-2021
Kazajstán,1142.0,18-02-2021
Malaui,1140.0,18-02-2021
Filipinas,1136.0,18-02-2021
Angola,1134.0,18-02-2021
Antigua y Barbuda,1127.0,18-02-2021
Sudán,1124.0,18-02-2021
Togo,1115.0,18-02-2021
Lituania,1114.0,18-02-2021
Guatemala,1112.0,18-02-2021
Comoras,1112.0,18-02-2021
Turkmenistán,1107.0,18-02-2021
Ruanda,1103.0,18-02-2021
Guinea Ecuatorial,1097.0,18-02-2021
Tanzania,1087.0,18-02-2021
Letonia,1082.0,18-02-2021
Myanmar,1081.0,18-02-2021
Burundi,1078.0,18-02-2021
Chinese Taipei,1078.0,18-02-2021
San Cristóbal y Nieves,1074.0,18-02-2021
Surinam,1073.0,18-02-2021
Islas Salomón,1073.0,18-02-2021
Lesoto,1072.0,18-02-2021
Hong Kong,1072.0,18-02-2021
Yemen,1071.0,18-02-2021
Etiopía,1066.0,18-02-2021
Botsuana,1066.0,18-02-2021
Kuwait,1057.0,18-02-2021
Nicaragua,1055.0,18-02-2021
Afganistán,1052.0,18-02-2021
Andorra,1048.0,18-02-2021
Liberia,1047.0,18-02-2021
Esuatini,1040.0,18-02-2021
Malasia,1040.0,18-02-2021
Maldivas,1038.0,18-02-2021
Nueva Caledonia,1035.0,18-02-2021
Gambia,1034.0,18-02-2021
Singapur,1020.0,18-02-2021
República Dominicana,1018.0,18-02-2021
Granada,1015.0,18-02-2021
Tahití,1014.0,18-02-2021
Barbados,1009.0,18-02-2021
Sudán del Sur,998.0,18-02-2021
Fiyi,996.0,18-02-2021
Vanuatu,996.0,18-02-2021
Papúa Nueva Guinea,991.0,18-02-2021
Guyana,988.0,18-02-2021
San Vicente y las Granadinas,986.0,18-02-2021
Bermudas,983.0,18-02-2021
Belice,974.0,18-02-2021
Nepal,968.0,18-02-2021
Mauricio,965.0,18-02-2021
Indonesia,964.0,18-02-2021
Camboya,964.0,18-02-2021
Santa Lucía,953.0,18-02-2021
Malta,951.0,18-02-2021
Moldavia,950.0,18-02-2021
Chad,947.0,18-02-2021
Puerto Rico,942.0,18-02-2021
Cuba,936.0,18-02-2021
Liechtenstein,924.0,18-02-2021
Macao,922.0,18-02-2021
Montserrat,921.0,18-02-2021
Yibuti,919.0,18-02-2021
Dominica,919.0,18-02-2021
Bangladesh,917.0,18-02-2021
Santo Tomé y Príncipe,914.0,18-02-2021
Laos,912.0,18-02-2021
Bután,911.0,18-02-2021
Mongolia,906.0,18-02-2021
Brunéi Darussalam,904.0,18-02-2021
Samoa Estadounidense,900.0,18-02-2021
Islas Caimán,897.0,18-02-2021
Samoa,894.0,18-02-2021
Gibraltar,888.0,18-02-2021
Bahamas,880.0,18-02-2021
Timor Oriental,879.0,18-02-2021
Somalia,879.0,18-02-2021
Guam,873.0,18-02-2021
Pakistán,867.0,18-02-2021
Aruba,867.0,18-02-2021
Seychelles,866.0,18-02-2021
Tonga,862.0,18-02-2021
Turcas y Caicos,862.0,18-02-2021
Eritrea,856.0,18-02-2021
Sri Lanka,853.0,18-02-2021
Islas Vírgenes Estadounidenses,844.0,18-02-2021
Islas Vírgenes Británicas,842.0,18-02-2021
Anguila,821.0,18-02-2021
San Marino,810.0,18-02-2021
Bélgica,1780.0,10-12-2020
Francia,1755.0,10-12-2020
Brasil,1743.0,10-12-2020
Inglaterra,1670.0,10-12-2020
Portugal,1662.0,10-12-2020
España,1645.0,10-12-2020
Argentina,1642.0,10-12-2020
Uruguay,1639.0,10-12-2020
México,1632.0,10-12-2020
Italia,1625.0,10-12-2020
Croacia,1617.0,10-12-2020
Dinamarca,1614.0,10-12-2020
Alemania,1610.0,10-12-2020
Países Bajos,1609.0,10-12-2020
Colombia,1601.0,10-12-2020
Suiza,1593.0,10-12-2020
Chile,1567.0,10-12-2020
Gales,1562.0,10-12-2020
Polonia,1559.0,10-12-2020
Senegal,1558.0,10-12-2020
Suecia,1558.0,10-12-2020
EEUU,1545.0,10-12-2020
Austria,1531.0,10-12-2020
Ucrania,1521.0,10-12-2020
Perú,1512.0,10-12-2020
Túnez,1503.0,10-12-2020
Japón,1502.0,10-12-2020
Venezuela,1501.0,10-12-2020
RI de Irán,1496.0,10-12-2020
Serbia,1495.0,10-12-2020
Argelia,1488.0,10-12-2020
Turquía,1487.0,10-12-2020
Eslovaquia,1478.0,10-12-2020
Paraguay,1476.0,10-12-2020
Marruecos,1474.0,10-12-2020
Nigeria,1474.0,10-12-2020
Rumanía,1466.0,10-12-2020
República de Corea,1465.0,10-12-2020
Rusia,1461.0,10-12-2020
Hungría,1460.0,10-12-2020
Australia,1457.0,10-12-2020
República Checa,1456.0,10-12-2020
República de Irlanda,1456.0,10-12-2020
Noruega,1450.0,10-12-2020
Irlanda del Norte,1440.0,10-12-2020
Islandia,1438.0,10-12-2020
Jamaica,1437.0,10-12-2020
Escocia,1436.0,10-12-2020
Egipto,1432.0,10-12-2020
Camerún,1428.0,10-12-2020
Costa Rica,1427.0,10-12-2020
Ghana,1424.0,10-12-2020
Grecia,1413.0,10-12-2020
Finlandia,1411.0,10-12-2020
Bosnia y Herzegovina,1410.0,10-12-2020
Ecuador,1409.0,10-12-2020
Mali,1408.0,10-12-2020
Burkina Faso,1391.0,10-12-2020
Qatar,1391.0,10-12-2020
RD del Congo,1386.0,10-12-2020
Côte d'Ivoire,1384.0,10-12-2020
Eslovenia,1379.0,10-12-2020
Montenegro,1370.0,10-12-2020
Honduras,1367.0,10-12-2020
Macedonia del Norte,1362.0,10-12-2020
Albania,1360.0,10-12-2020
Arabia Saudí,1353.0,10-12-2020
Bulgaria,1350.0,10-12-2020
Irak,1347.0,10-12-2020
El Salvador,1346.0,10-12-2020
Sudáfrica,1341.0,10-12-2020
Canadá,1332.0,10-12-2020
Guinea,1329.0,10-12-2020
Emiratos Árabes Unidos,1326.0,10-12-2020
RP China,1323.0,10-12-2020
Curaçao,1313.0,10-12-2020
Siria,1313.0,10-12-2020
Panamá,1311.0,10-12-2020
Uganda,1307.0,10-12-2020
Bolivia,1307.0,10-12-2020
Cabo Verde,1306.0,10-12-2020
Omán,1303.0,10-12-2020
Benín,1302.0,10-12-2020
Haití,1285.0,10-12-2020
Uzbekistán,1283.0,10-12-2020
Gabón,1280.0,10-12-2020
Israel,1279.0,10-12-2020
Bielorrusia,1269.0,10-12-2020
Georgia,1267.0,10-12-2020
Zambia,1265.0,10-12-2020
Congo,1264.0,10-12-2020
Líbano,1263.0,10-12-2020
Vietnam,1258.0,10-12-2020
Madagascar,1257.0,10-12-2020
Jordania,1244.0,10-12-2020
República Kirguisa,1240.0,10-12-2020
Bahréin,1238.0,10-12-2020
Luxemburgo,1235.0,10-12-2020
Armenia,1233.0,10-12-2020
Chipre,1224.0,10-12-2020
Mauritania,1207.0,10-12-2020
Palestina,1204.0,10-12-2020
Trinidad y Tobago,1201.0,10-12-2020
Kenia,1187.0,10-12-2020
India,1187.0,10-12-2020
Mozambique,1185.0,10-12-2020
Islas Feroe,1183.0,10-12-2020
Zimbabue,1181.0,10-12-2020
Azerbaiyán,1180.0,10-12-2020
Estonia,1180.0,10-12-2020
Tailandia,1178.0,10-12-2020
Libia,1178.0,10-12-2020
Níger,1173.0,10-12-2020
República Centroafricana,1171.0,10-12-2020
RDP de Corea,1170.0,10-12-2020
Sierra Leona,1165.0,10-12-2020
Kosovo,1155.0,10-12-2020
Nueva Zelanda,1149.0,10-12-2020
Namibia,1147.0,10-12-2020
Guinea-Bissáu,1146.0,10-12-2020
Tayikistán,1143.0,10-12-2020
Kazajstán,1142.0,10-12-2020
Malaui,1140.0,10-12-2020
Filipinas,1136.0,10-12-2020
Angola,1134.0,10-12-2020
Antigua y Barbuda,1127.0,10-12-2020
Sudán,1124.0,10-12-2020
Togo,1115.0,10-12-2020
Lituania,1114.0,10-12-2020
Comoras,1112.0,10-12-2020
Guatemala,1111.0,10-12-2020
Turkmenistán,1107.0,10-12-2020
Ruanda,1099.0,10-12-2020
Guinea Ecuatorial,1097.0,10-12-2020
Tanzania,1085.0,10-12-2020
Letonia,1082.0,10-12-2020
Myanmar,1081.0,10-12-2020
Chinese Taipei,1078.0,10-12-2020
Burundi,1078.0,10-12-2020
San Cristóbal y Nieves,1074.0,10-12-2020
Surinam,1073.0,10-12-2020
Islas Salomón,1073.0,10-12-2020
Lesoto,1072.0,10-12-2020
Hong Kong,1072.0,10-12-2020
Yemen,1071.0,10-12-2020
Botsuana,1066.0,10-12-2020
Etiopía,1066.0,10-12-2020
Kuwait,1060.0,10-12-2020
Nicaragua,1055.0,10-12-2020
Afganistán,1052.0,10-12-2020
Andorra,1048.0,10-12-2020
Liberia,1047.0,10-12-2020
Malasia,1040.0,10-12-2020
Esuatini,1040.0,10-12-2020
Maldivas,1038.0,10-12-2020
Nueva Caledonia,1035.0,10-12-2020
Gambia,1034.0,10-12-2020
Singapur,1020.0,10-12-2020
República Dominicana,1019.0,10-12-2020
Granada,1015.0,10-12-2020
Tahití,1014.0,10-12-2020
Barbados,1009.0,10-12-2020
Sudán del Sur,998.0,10-12-2020
Fiyi,996.0,10-12-2020
Vanuatu,996.0,10-12-2020
Papúa Nueva Guinea,991.0,10-12-2020
Guyana,988.0,10-12-2020
San Vicente y las Granadinas,986.0,10-12-2020
Bermudas,983.0,10-12-2020
Belice,974.0,10-12-2020
Nepal,968.0,10-12-2020
Mauricio,965.0,10-12-2020
Camboya,964.0,10-12-2020
Indonesia,964.0,10-12-2020
Santa Lucía,953.0,10-12-2020
Malta,951.0,10-12-2020
Moldavia,950.0,10-12-2020
Chad,947.0,10-12-2020
Puerto Rico,941.0,10-12-2020
Cuba,936.0,10-12-2020
Liechtenstein,924.0,10-12-2020
Macao,922.0,10-12-2020
Montserrat,921.0,10-12-2020
Yibuti,919.0,10-12-2020
Dominica,919.0,10-12-2020
Bangladesh,917.0,10-12-2020
Santo Tomé y Príncipe,914.0,10-12-2020
Laos,912.0,10-12-2020
Bután,911.0,10-12-2020
Mongolia,906.0,10-12-2020
Brunéi Darussalam,904.0,10-12-2020
Samoa Estadounidense,900.0,10-12-2020
Islas Caimán,897.0,10-12-2020
Samoa,894.0,10-12-2020
Gibraltar,888.0,10-12-2020
Bahamas,880.0,10-12-2020
Somalia,879.0,10-12-2020
Timor Oriental,879.0,10-12-2020
Guam,873.0,10-12-2020
Aruba,867.0,10-12-2020
Pakistán,867.0,10-12-2020
Seychelles,866.0,10-12-2020
Tonga,862.0,10-12-2020
Turcas y Caicos,862.0,10-12-2020
Eritrea,856.0,10-12-2020
Sri Lanka,853.0,10-12-2020
Islas Vírgenes Estadounidenses,844.0,10-12-2020
Islas Vírgenes Británicas,842.0,10-12-2020
Anguila,821.0,10-12-2020
San Marino,810.0,10-12-2020
Bélgica,1765.0,19-12-2019
Francia,1733.0,19-12-2019
Brasil,1712.0,19-12-2019
Inglaterra,1661.0,19-12-2019
Uruguay,1645.0,19-12-2019
Croacia,1642.0,19-12-2019
Portugal,1639.0,19-12-2019
España,1636.0,19-12-2019
Argentina,1623.0,19-12-2019
Colombia,1622.0,19-12-2019
México,1621.0,19-12-2019
Suiza,1608.0,19-12-2019
Italia,1607.0,19-12-2019
Países Bajos,1604.0,19-12-2019
Alemania,1602.0,19-12-2019
Dinamarca,1598.0,19-12-2019
Suecia,1579.0,19-12-2019
Chile,1579.0,19-12-2019
Polonia,1559.0,19-12-2019
Senegal,1555.0,19-12-2019
Perú,1544.0,19-12-2019
EEUU,1540.0,19-12-2019
Gales,1540.0,19-12-2019
Ucrania,1537.0,19-12-2019
Venezuela,1517.0,19-12-2019
Austria,1507.0,19-12-2019
Túnez,1506.0,19-12-2019
Japón,1503.0,19-12-2019
Turquía,1494.0,19-12-2019
Serbia,1494.0,19-12-2019
Nigeria,1493.0,19-12-2019
Eslovaquia,1490.0,19-12-2019
RI de Irán,1489.0,19-12-2019
República de Irlanda,1486.0,19-12-2019
Argelia,1482.0,19-12-2019
Irlanda del Norte,1476.0,19-12-2019
Rumanía,1475.0,19-12-2019
Rusia,1470.0,19-12-2019
Islandia,1464.0,19-12-2019
República de Corea,1461.0,19-12-2019
Paraguay,1461.0,19-12-2019
Australia,1457.0,19-12-2019
Marruecos,1456.0,19-12-2019
Noruega,1451.0,19-12-2019
República Checa,1446.0,19-12-2019
Costa Rica,1442.0,19-12-2019
Ghana,1439.0,19-12-2019
Jamaica,1437.0,19-12-2019
Bosnia y Herzegovina,1430.0,19-12-2019
Escocia,1422.0,19-12-2019
Egipto,1420.0,19-12-2019
Hungría,1416.0,19-12-2019
Camerún,1413.0,19-12-2019
Grecia,1409.0,19-12-2019
Qatar,1396.0,19-12-2019
Mali,1389.0,19-12-2019
RD del Congo,1389.0,19-12-2019
Finlandia,1386.0,19-12-2019
Bulgaria,1381.0,19-12-2019
Burkina Faso,1381.0,19-12-2019
Côte d'Ivoire,1380.0,19-12-2019
Honduras,1377.0,19-12-2019
Ecuador,1368.0,19-12-2019
Montenegro,1365.0,19-12-2019
Eslovenia,1365.0,19-12-2019
Albania,1356.0,19-12-2019
Arabia Saudí,1351.0,19-12-2019
Macedonia del Norte,1347.0,19-12-2019
El Salvador,1346.0,19-12-2019
Irak,1344.0,19-12-2019
Sudáfrica,1334.0,19-12-2019
Emiratos Árabes Unidos,1334.0,19-12-2019
Canadá,1331.0,19-12-2019
Guinea,1328.0,19-12-2019
Bolivia,1324.0,19-12-2019
RP China,1322.0,19-12-2019
Uganda,1321.0,19-12-2019
Cabo Verde,1318.0,19-12-2019
Siria,1314.0,19-12-2019
Curaçao,1313.0,19-12-2019
Panamá,1304.0,19-12-2019
Omán,1303.0,19-12-2019
Gabón,1297.0,19-12-2019
Benín,1295.0,19-12-2019
Uzbekistán,1289.0,19-12-2019
Haití,1285.0,19-12-2019
Bielorrusia,1280.0,19-12-2019
Zambia,1277.0,19-12-2019
Congo,1269.0,19-12-2019
Líbano,1269.0,19-12-2019
Madagascar,1267.0,19-12-2019
Georgia,1267.0,19-12-2019
Israel,1260.0,19-12-2019
Vietnam,1258.0,19-12-2019
Chipre,1251.0,19-12-2019
República Kirguisa,1240.0,19-12-2019
Jordania,1238.0,19-12-2019
Luxemburgo,1236.0,19-12-2019
Bahréin,1225.0,19-12-2019
Mauritania,1223.0,19-12-2019
Libia,1215.0,19-12-2019
Armenia,1213.0,19-12-2019
Estonia,1202.0,19-12-2019
Trinidad y Tobago,1201.0,19-12-2019
Mozambique,1200.0,19-12-2019
Kenia,1199.0,19-12-2019
Palestina,1199.0,19-12-2019
India,1187.0,19-12-2019
República Centroafricana,1184.0,19-12-2019
Islas Feroe,1181.0,19-12-2019
Zimbabue,1180.0,19-12-2019
Níger,1179.0,19-12-2019
Tailandia,1178.0,19-12-2019
Azerbaiyán,1177.0,19-12-2019
Kosovo,1174.0,19-12-2019
RDP de Corea,1170.0,19-12-2019
Namibia,1160.0,19-12-2019
Kazajstán,1155.0,19-12-2019
Sierra Leona,1155.0,19-12-2019
Guinea-Bissáu,1155.0,19-12-2019
Tayikistán,1152.0,19-12-2019
Nueva Zelanda,1149.0,19-12-2019
Malaui,1141.0,19-12-2019
Filipinas,1136.0,19-12-2019
Angola,1136.0,19-12-2019
Antigua y Barbuda,1127.0,19-12-2019
Togo,1127.0,19-12-2019
Sudán,1112.0,19-12-2019
Turkmenistán,1107.0,19-12-2019
Guatemala,1106.0,19-12-2019
Ruanda,1089.0,19-12-2019
Lituania,1089.0,19-12-2019
Comoras,1088.0,19-12-2019
Tanzania,1086.0,19-12-2019
Andorra,1082.0,19-12-2019
Myanmar,1081.0,19-12-2019
Letonia,1079.0,19-12-2019
Chinese Taipei,1078.0,19-12-2019
Lesoto,1074.0,19-12-2019
San Cristóbal y Nieves,1074.0,19-12-2019
Hong Kong,1073.0,19-12-2019
Surinam,1073.0,19-12-2019
Islas Salomón,1073.0,19-12-2019
Yemen,1071.0,19-12-2019
Guinea Ecuatorial,1066.0,19-12-2019
Etiopía,1061.0,19-12-2019
Kuwait,1060.0,19-12-2019
Botsuana,1055.0,19-12-2019
Afganistán,1052.0,19-12-2019
Nicaragua,1050.0,19-12-2019
Burundi,1049.0,19-12-2019
Liberia,1047.0,19-12-2019
Esuatini,1042.0,19-12-2019
Malasia,1040.0,19-12-2019
Maldivas,1038.0,19-12-2019
Nueva Caledonia,1035.0,19-12-2019
Singapur,1020.0,19-12-2019
República Dominicana,1019.0,19-12-2019
Gambia,1015.0,19-12-2019
Granada,1015.0,19-12-2019
Tahití,1014.0,19-12-2019
Barbados,1011.0,19-12-2019
Fiyi,996.0,19-12-2019
Vanuatu,996.0,19-12-2019
Papúa Nueva Guinea,991.0,19-12-2019
Guyana,988.0,19-12-2019
San Vicente y las Granadinas,986.0,19-12-2019
Bermudas,984.0,19-12-2019
Sudán del Sur,983.0,19-12-2019
Nepal,974.0,19-12-2019
Belice,974.0,19-12-2019
Mauricio,968.0,19-12-2019
Indonesia,964.0,19-12-2019
Camboya,964.0,19-12-2019
Moldavia,959.0,19-12-2019
Santa Lucía,953.0,19-12-2019
Chad,943.0,19-12-2019
Puerto Rico,941.0,19-12-2019
Cuba,936.0,19-12-2019
Liechtenstein,926.0,19-12-2019
Santo Tomé y Príncipe,923.0,19-12-2019
Macao,922.0,19-12-2019
Montserrat,921.0,19-12-2019
Malta,919.0,19-12-2019
Yibuti,919.0,19-12-2019
Dominica,919.0,19-12-2019
Bangladesh,915.0,19-12-2019
Laos,912.0,19-12-2019
Bután,911.0,19-12-2019
Mongolia,906.0,19-12-2019
Brunéi Darussalam,904.0,19-12-2019
Samoa Estadounidense,900.0,19-12-2019
Islas Caimán,897.0,19-12-2019
Samoa,894.0,19-12-2019
Bahamas,880.0,19-12-2019
Gibraltar,879.0,19-12-2019
Timor Oriental,879.0,19-12-2019
Somalia,879.0,19-12-2019
Guam,873.0,19-12-2019
Seychelles,868.0,19-12-2019
Pakistán,867.0,19-12-2019
Aruba,867.0,19-12-2019
Tonga,862.0,19-12-2019
Turcas y Caicos,862.0,19-12-2019
Sri Lanka,856.0,19-12-2019
Eritrea,856.0,19-12-2019
Islas Vírgenes Estadounidenses,844.0,19-12-2019
Islas Vírgenes Británicas,842.0,19-12-2019
San Marino,824.0,19-12-2019
Anguila,821.0,19-12-2019
Bélgica,1727.0,20-12-2018
Francia,1726.0,20-12-2018
Brasil,1676.0,20-12-2018
Croacia,1634.0,20-12-2018
Inglaterra,1631.0,20-12-2018
Portugal,1614.0,20-12-2018
Uruguay,1609.0,20-12-2018
Suiza,1599.0,20-12-2018
España,1591.0,20-12-2018
Dinamarca,1589.0,20-12-2018
Argentina,1582.0,20-12-2018
Colombia,1575.0,20-12-2018
Chile,1565.0,20-12-2018
Suecia,1560.0,20-12-2018
Países Bajos,1560.0,20-12-2018
Alemania,1558.0,20-12-2018
México,1540.0,20-12-2018
Italia,1539.0,20-12-2018
Gales,1525.0,20-12-2018
Polonia,1518.0,20-12-2018
Perú,1518.0,20-12-2018
Austria,1509.0,20-12-2018
Senegal,1505.0,20-12-2018
